username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
AGUIGUE787;2014-04-26 23:18;0;0;"Bird taking a bath #halifax #publicgardens #bird #park #water @Halifax Public Gardens http:// instagram.com/p/nRmwBFzZ4T/";;@Halifax;#halifax #publicgardens #bird #park #water;"460241559406256128";https://twitter.com/AGUIGUE787/status/460241559406256128
LauraManske;2014-04-25 11:25;1;0;"@pamatnovascotia Halifax Public Gardens featured in new article > http:// parade.condenast.com/282929/laurama nske/turn-over-a-new-leaf-ideas-for-arbor-day-fun-inspiring-quotes-photos/ …";;@pamatnovascotia;;"459699841523023872";https://twitter.com/LauraManske/status/459699841523023872
AvardW;2014-04-25 06:40;0;0;"Photo: Halifax Public Gardens Boer War Memorial Fountain - from the series Lee Friedlander Inspired http:// tmblr.co/Z8V2cu1E34CW-";;;;"459627993879826432";https://twitter.com/AvardW/status/459627993879826432
AvardW;2014-04-25 06:40;0;0;"Halifax Public Gardens http:// wp.me/p4uXJY-3A";;;;"459627979883032576";https://twitter.com/AvardW/status/459627979883032576
HfxPublicGarden;2014-04-25 06:23;8;3;"#VictoriaDayTeaParty at the #LordNelsonHotel was a sold out success last year. Tickets are limited. Available at halifaxpublicgardens .ca";;;#VictoriaDayTeaParty #LordNelsonHotel;"459623819234533376";https://twitter.com/HfxPublicGarden/status/459623819234533376
danieltowsey;2014-04-24 04:24;1;0;"Fukushima Radiation Diseased Tree at Halifax Public Gardens http:// wp.me/p4wVYP-4y";;;;"459231332694888448";https://twitter.com/danieltowsey/status/459231332694888448
danieltowsey;2014-04-24 03:19;0;0;"Fukushima Radiation Diseased Tree at Halifax Public Gardens : http:// youtu.be/iNmryjScfr8 via @YouTube";;@YouTube;;"459214921721327616";https://twitter.com/danieltowsey/status/459214921721327616
OhSusannah25;2014-04-23 17:39;0;0;"Damp and very cool on the harbor today, but we were bundled up for coffee and walk through #Halifax Public Gardens at lunch today.";;;#Halifax;"459069043283341313";https://twitter.com/OhSusannah25/status/459069043283341313
OogalaBoogala;2014-04-23 10:45;0;0;"Foggy days @Halifax Public Gardens http:// instagram.com/p/nIm-v7Cd3n/";;@Halifax;;"458964995725094912";https://twitter.com/OogalaBoogala/status/458964995725094912
JamesGIS;2014-04-21 05:13;0;1;"Happy Easter all! Sounds of Spring; waking up with birds chirping in Halifax Public Gardens before sunrise. Nature's alarm clock. Ahh..";;;;"458156681600724992";https://twitter.com/JamesGIS/status/458156681600724992
HalleyPal;2014-04-19 14:43;1;0;"There are a few flowers coming up at the #halifax public Gardens. Lovely day to be out!";;;#halifax;"457575148061982721";https://twitter.com/HalleyPal/status/457575148061982721
StooMetz;2014-04-19 13:35;0;0;"I'm at Halifax Public Gardens (Halifax, NS) https:// foursquare.com/stoometz/check in/5352a5bf498e108c1ce18b06?s=xALa5XZnXgJPewgu9x0vgPV8ovg&ref=tw …";;;;"457558039001059328";https://twitter.com/StooMetz/status/457558039001059328
