username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Pier21;2017-10-30 13:58;1;1;"8/8 Gatekeepers: Reshaping Immigrant Lives in Postwar Canada / Franca Iacovetta";;;;"925044269051711488";https://twitter.com/Pier21/status/925044269051711488
Pier21;2017-10-30 13:58;1;1;"7/8 The Prairie West / eds. R. D. Francis and Howard Palmer";;;;"925044218485182464";https://twitter.com/Pier21/status/925044218485182464
Pier21;2017-10-30 13:58;1;1;"6/8 Strangers at Our Gates / Valerie Knowles";;;;"925044170611453953";https://twitter.com/Pier21/status/925044170611453953
Pier21;2017-10-30 13:57;1;1;"5/8 The Atlantic Region to Confederation: A History / eds. Philip Buckner and John Reid.";;;;"925044116383305728";https://twitter.com/Pier21/status/925044116383305728
Pier21;2017-10-30 13:57;1;1;"4/8 Canada and Immigration: Public Policy and Public Concern / Freda Hawkins";;;;"925044065208557574";https://twitter.com/Pier21/status/925044065208557574
Pier21;2017-10-30 13:57;1;1;"3/8 Canada’s Refugee Policy: Indifference or Opportunism? / Gerald E. Dirks";;;;"925044006928748549";https://twitter.com/Pier21/status/925044006928748549
Pier21;2017-10-30 13:57;1;1;"2/8 The Making of the Mosaic: A History of Canadian Immigration Policy / Ninette Kelley and Michael Trebilcock";;;;"925043943166922752";https://twitter.com/Pier21/status/925043943166922752
Pier21;2017-10-30 13:56;2;1;"1/8 Hi Sara, great question! Following are some recommendations from our exhibitions, research and collections team:";;;;"925043868772511744";https://twitter.com/Pier21/status/925043868772511744
guilhox_ebooks;2017-10-30 13:41;0;0;"Olha, primeira vez em meses tanto em Brasília tbm, no Pier 21 .";;;;"925039867452641285";https://twitter.com/guilhox_ebooks/status/925039867452641285
TouchbaseNS;2017-10-30 12:15;3;3;"Holocaust Education Week at @pier21 https:// touchbaseonline.com/2017/10/30/hol ocaust-education-week-at-pier-21/ … via @wordpressdotcom";;@pier21 @wordpressdotcom;;"925018322495856640";https://twitter.com/TouchbaseNS/status/925018322495856640
Pier21;2017-10-30 10:47;1;1;"" #HallowsEve is another funny aspect of CAN life. You can tell ahead of time what's coming... " from http:// bit.ly/2ho3onP #Halloween2017";;;#HallowsEve #Halloween2017;"924996068298903552";https://twitter.com/Pier21/status/924996068298903552
jeabchan;2017-10-30 08:40;0;0;"(@Pier 21 in Vadhana, Bangkok) https://www. swarmapp.com/c/8LYRPyIN515";;@Pier;;"924964139822407680";https://twitter.com/jeabchan/status/924964139822407680
Wan_Neul;2017-10-30 00:19;0;0;"I'm at Pier 21 in Mueang Nakhon Ratchasima, Nakhon Ratchasima https://www. swarmapp.com/c/3nfHtmOvmPo";;;;"924838234559012865";https://twitter.com/Wan_Neul/status/924838234559012865
danxadrez;2017-10-29 19:50;0;0;"— assistindo Thor em Cinemark Pier 21 http:// fb.me/zOyWqkIX";;;;"924770333927895040";https://twitter.com/danxadrez/status/924770333927895040
LoneStarRally1;2017-10-29 17:35;0;1;"Check out the 4-Wheel action, all weekend long at Pier 21 ! While there, stop by the Houston Area Chevy Dealers display at Harborside.";;;;"924736586109009920";https://twitter.com/LoneStarRally1/status/924736586109009920
hailsonly;2017-10-29 12:57;0;0;"vou pro pier 21 agora à tarde mas só sei q n queria";;;;"924666383966855170";https://twitter.com/hailsonly/status/924666383966855170
PericlesSilvaa;2017-10-29 12:14;0;0;"Teu rala é moleza, kkkkk Cola la no pier21 hj anoite pra tu só escuta o barulho da bagaceira kkkkkkk";;;;"924655778669252608";https://twitter.com/PericlesSilvaa/status/924655778669252608
Johnn9169;2017-10-29 12:06;0;1;"em Shopping Pier 21 https://www. instagram.com/p/Ba1hqNzFE_xk w48l2HzHqmZVIrza_aEukz7yR40/ …";;;;"924653655483191297";https://twitter.com/Johnn9169/status/924653655483191297
crazyhikonyan;2017-10-29 11:55;0;2;"[ Pier21 Archive]ふんどしバスター https:// youtu.be/SjzoZj-zm-g @YouTube さんから";;@YouTube;;"924650883878567936";https://twitter.com/crazyhikonyan/status/924650883878567936
Pier21;2017-10-29 11:00;2;2;""I also had to leave my black and white cat Mepee as we weren't allowed to take him on the ship." - John Vandenberg #NationalCatDay pic.twitter.com/61G7Ju9SNP";;;#NationalCatDay;"924636953688993793";https://twitter.com/Pier21/status/924636953688993793
