username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
AreAndBee;2015-09-24 10:11;1;1;"Jump into Hopscotch Halifax : "I consider myself a pop/ R&B artist but I'm very influenced by soul, R&B and hip-... http:// bit.ly/1Lz5pXO";;;;"647035609006014465";https://twitter.com/AreAndBee/status/647035609006014465
daneford;2015-07-03 12:47;0;0;"Satisfy & Dirty Dane - Love Talk [FREE R&B EP] http://www. datpiff.com/mixtapes-detai l.php?id=720230 … & https:// djdirtydane.bandcamp.com/album/love-talk #rnb #hiphop #music #freemusic #halifax";;;#rnb #hiphop #music #freemusic #halifax;"616996795575599105";https://twitter.com/daneford/status/616996795575599105
LArchivist;2015-06-20 23:01;0;1;"I'm listening the WAYO ( @the__wayo ), a band from #Halifax with roots in #HipHop , #Jazz , #Soul , #PostPunk and R&B . http:// thewayo.com/album/wanderin gs-ep …";;@the__wayo;#Halifax #HipHop #Jazz #Soul #PostPunk;"612440278331465730";https://twitter.com/LArchivist/status/612440278331465730
BRADYJG1;2015-05-29 23:27;0;0;"@CasinoNSHalifax we need a BIG r&b act in Halifax & who bigger then @ImCharlieWilson ? Decades of hits & fans. An instant sell out!!!";;@CasinoNSHalifax @ImCharlieWilson;;"604474166247587840";https://twitter.com/BRADYJG1/status/604474166247587840
