username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Caprent;2016-04-29 16:00;0;5;"Have a great weekend! Tmrw is the perfect day to visit Peggys Cove , a 45 min drive from our Halifax apts! #capreit pic.twitter.com/qSzYFuMbtw";;;#capreit;"726123921146171392";https://twitter.com/Caprent/status/726123921146171392
RylandMetroland;2016-04-29 12:00;0;0;"#SmithsFalls man's death leads to changes at #PeggysCove http:// bit.ly/1T9TWgy #ottnews pic.twitter.com/gDzyFTwMrZ";;;#SmithsFalls #PeggysCove #ottnews;"726063515975438336";https://twitter.com/RylandMetroland/status/726063515975438336
eastofparkdale;2016-04-29 11:54;0;0;"Or @novascotia avec Drizzy - #VIEWS !! #PeggysCove pic.twitter.com/ACXU9UwsR9";;@novascotia;#VIEWS #PeggysCove;"726062077530497025";https://twitter.com/eastofparkdale/status/726062077530497025
timlingley;2016-04-29 09:11;0;0;"My wifey @soulexposed #peggyscove #haligonia #d800 #nikon #makeportraits #wifey #wifeportraits @… https://www. instagram.com/p/BEyJ_VTqTKL/";;@soulexposed @;#peggyscove #haligonia #d800 #nikon #makeportraits #wifey #wifeportraits;"726021000245207040";https://twitter.com/timlingley/status/726021000245207040
tayklinehealth;2016-04-29 07:20;0;0;"Forever one of my favourite spots Peggy's @Peggys Cove , Nova Scotia https://www. instagram.com/p/BEx9TEpso3t/";;@Peggys;;"725993090025197568";https://twitter.com/tayklinehealth/status/725993090025197568
nomadscanada;2016-04-29 01:16;2;5;"An epic shot of the #lighthouse at Peggy's Cove by @NeilSinkPhoto . #novascotia #Canada #travel #ttot #peggyscove https:// twitter.com/NeilSinkPhoto/ status/723986718987292673 …";;@NeilSinkPhoto;#lighthouse #novascotia #Canada #travel #ttot #peggyscove;"725901663421140993";https://twitter.com/nomadscanada/status/725901663421140993
stshipstarthere;2016-04-28 18:47;4;12;". @nswebcams even crazier sky over #peggyscove pic.twitter.com/HyoIrMoObF";;@nswebcams;#peggyscove;"725803606738395136";https://twitter.com/stshipstarthere/status/725803606738395136
klc_elizabeth;2016-04-28 17:39;0;0;"little windy out here on the coast . . . . #atlanticocean #peggyscove #novascotia #windyday … https://www. instagram.com/p/BEwfVXqoFB3/";;;#atlanticocean #peggyscove #novascotia #windyday;"725786460654342144";https://twitter.com/klc_elizabeth/status/725786460654342144
nswebcams;2016-04-28 12:12;3;8;"Crazy sky over #PeggysCove , #NovaScotia , right now... http://www. novascotiawebcams.com/en/webcams/peg gys-cove-village/ … pic.twitter.com/9OKKxzYxOj";;;#PeggysCove #NovaScotia;"725704218535968768";https://twitter.com/nswebcams/status/725704218535968768
halifaxnoise;2016-04-28 11:43;0;4;"from @pictureperfecttours — On our way to #peggyscove early, early yesterday #morning for … http:// ift.tt/1VUIX1j pic.twitter.com/EtQe7evR7H";;@pictureperfecttours;#peggyscove #morning;"725696946455908352";https://twitter.com/halifaxnoise/status/725696946455908352
